                                                             9 Jul 2020 11:53:42
Sensor-Camera


      Time (UTCG)          processing_integral (HMS)    processing_integral Rate
1 Jul 2020 11:10:30.000                -09:59:50.681                  -12.000000
1 Jul 2020 11:10:40.000                -10:01:50.681                  -12.000000
1 Jul 2020 11:10:50.000                -10:03:50.681                  -12.000000
1 Jul 2020 11:11:00.000                -10:05:50.681                  -12.000000
1 Jul 2020 11:11:10.000                -10:07:50.681                  -12.000000
1 Jul 2020 11:11:20.000                -10:09:50.681                  -12.000000
1 Jul 2020 11:11:30.000                -10:11:50.681                  -12.000000
1 Jul 2020 11:11:40.000                -10:13:50.681                  -12.000000
1 Jul 2020 11:11:50.000                -10:15:50.681                  -12.000000
1 Jul 2020 11:12:00.000                -10:17:50.681                  -12.000000
1 Jul 2020 11:12:10.000                -10:19:50.681                  -12.000000
1 Jul 2020 11:12:20.000                -10:21:50.681                  -12.000000
1 Jul 2020 11:12:30.000                -10:23:50.681                  -12.000000
1 Jul 2020 11:12:40.000                -10:25:50.681                  -12.000000
1 Jul 2020 11:12:50.000                -10:27:50.681                  -12.000000
1 Jul 2020 11:13:00.000                -10:29:50.681                  -12.000000
1 Jul 2020 11:13:10.000                -10:31:50.681                  -12.000000
1 Jul 2020 11:13:20.000                -10:33:50.681                  -12.000000
1 Jul 2020 11:13:30.000                -10:35:50.681                  -12.000000
1 Jul 2020 11:13:40.000                -10:37:50.681                  -12.000000
1 Jul 2020 11:13:50.000                -10:39:50.681                  -12.000000
1 Jul 2020 11:14:00.000                -10:41:50.681                  -12.000000
1 Jul 2020 11:14:10.000                -10:43:50.681                  -12.000000
1 Jul 2020 11:14:20.000                -10:45:50.681                  -12.000000
1 Jul 2020 11:14:30.000                -10:47:50.681                  -12.000000
1 Jul 2020 11:14:40.000                -10:49:50.681                  -12.000000
1 Jul 2020 11:14:50.000                -10:51:50.681                  -12.000000
1 Jul 2020 11:15:00.000                -10:53:50.681                  -12.000000
1 Jul 2020 11:15:10.000                -10:55:50.681                  -12.000000
1 Jul 2020 11:15:20.000                -10:57:50.681                  -12.000000
1 Jul 2020 11:15:30.000                -10:59:50.681                  -12.000000
1 Jul 2020 11:15:40.000                -11:01:50.681                  -12.000000
1 Jul 2020 11:15:50.000                -11:03:50.681                  -12.000000
1 Jul 2020 11:16:00.000                -11:05:50.681                  -12.000000
1 Jul 2020 11:16:10.000                -11:07:50.681                  -12.000000
1 Jul 2020 11:16:20.000                -11:09:50.681                  -12.000000
1 Jul 2020 11:16:30.000                -11:11:50.681                  -12.000000
1 Jul 2020 11:16:40.000                -11:13:50.681                  -12.000000
1 Jul 2020 11:16:50.000                -11:15:50.681                  -12.000000
1 Jul 2020 11:17:00.000                -11:17:50.681                  -12.000000
1 Jul 2020 11:17:10.000                -11:19:50.681                  -12.000000
1 Jul 2020 11:17:20.000                -11:21:50.681                  -12.000000
1 Jul 2020 11:17:30.000                -11:23:50.681                  -12.000000
1 Jul 2020 11:17:40.000                -11:25:50.681                  -12.000000
1 Jul 2020 11:17:50.000                -11:27:50.681                  -12.000000
1 Jul 2020 11:18:00.000                -11:29:50.681                  -12.000000
1 Jul 2020 11:18:10.000                -11:31:50.681                  -12.000000
1 Jul 2020 11:18:20.000                -11:33:50.681                  -12.000000
1 Jul 2020 11:18:30.000                -11:35:50.681                  -12.000000
1 Jul 2020 11:18:40.000                -11:37:50.681                  -12.000000
1 Jul 2020 11:18:50.000                -11:39:50.681                  -12.000000
1 Jul 2020 11:19:00.000                -11:41:50.681                  -12.000000
1 Jul 2020 11:19:10.000                -11:43:50.681                  -12.000000
1 Jul 2020 11:19:20.000                -11:45:50.681                  -12.000000
1 Jul 2020 11:19:30.000                -11:47:50.681                  -12.000000
1 Jul 2020 11:19:40.000                -11:49:50.681                  -12.000000
1 Jul 2020 11:19:50.000                -11:51:50.681                  -12.000000
1 Jul 2020 11:20:00.000                -11:53:50.681                  -12.000000
1 Jul 2020 11:20:10.000                -11:55:50.681                  -12.000000
1 Jul 2020 11:20:20.000                -11:57:50.681                  -12.000000
1 Jul 2020 11:20:30.000                -11:59:50.681                  -12.000000
1 Jul 2020 11:20:40.000                -12:01:50.681                  -12.000000
1 Jul 2020 11:20:50.000                -12:03:50.681                  -12.000000
1 Jul 2020 11:21:00.000                -12:05:50.681                  -12.000000
1 Jul 2020 11:21:10.000                -12:07:50.681                  -12.000000
1 Jul 2020 11:21:20.000                -12:09:50.681                  -12.000000
1 Jul 2020 11:21:30.000                -12:11:50.681                  -12.000000
1 Jul 2020 11:21:40.000                -12:13:50.681                  -12.000000
1 Jul 2020 11:21:50.000                -12:15:50.681                  -12.000000
1 Jul 2020 11:22:00.000                -12:17:50.681                  -12.000000
1 Jul 2020 11:22:10.000                -12:19:50.681                  -12.000000
1 Jul 2020 11:22:20.000                -12:21:50.681                  -12.000000
1 Jul 2020 11:22:30.000                -12:23:50.681                  -12.000000
1 Jul 2020 11:22:40.000                -12:25:50.681                  -12.000000
1 Jul 2020 11:22:50.000                -12:27:50.681                  -12.000000
1 Jul 2020 11:23:00.000                -12:29:50.681                  -12.000000
1 Jul 2020 11:23:10.000                -12:31:50.681                  -12.000000
1 Jul 2020 11:23:20.000                -12:33:50.681                  -12.000000
1 Jul 2020 11:23:30.000                -12:35:50.681                  -12.000000
1 Jul 2020 11:23:40.000                -12:37:50.681                  -12.000000
1 Jul 2020 11:23:50.000                -12:39:50.681                  -12.000000
1 Jul 2020 11:24:00.000                -12:41:50.681                  -12.000000
1 Jul 2020 11:24:10.000                -12:43:50.681                  -12.000000
1 Jul 2020 11:24:20.000                -12:45:50.681                  -12.000000
1 Jul 2020 11:24:30.000                -12:47:50.681                  -12.000000
1 Jul 2020 11:24:40.000                -12:49:50.681                  -12.000000
1 Jul 2020 11:24:50.000                -12:51:50.681                  -12.000000
1 Jul 2020 11:25:00.000                -12:53:50.681                  -12.000000
1 Jul 2020 11:25:10.000                -12:55:50.681                  -12.000000
1 Jul 2020 11:25:20.000                -12:57:50.681                  -12.000000
1 Jul 2020 11:25:30.000                -12:59:50.681                  -12.000000
1 Jul 2020 11:25:40.000                -13:01:50.681                  -12.000000
1 Jul 2020 11:25:50.000                -13:03:50.681                  -12.000000
1 Jul 2020 11:26:00.000                -13:05:50.681                  -12.000000
1 Jul 2020 11:26:10.000                -13:07:50.681                  -12.000000
1 Jul 2020 11:26:20.000                -13:09:50.681                  -12.000000
1 Jul 2020 11:26:30.000                -13:11:50.681                  -12.000000
1 Jul 2020 11:26:40.000                -13:13:50.681                  -12.000000
1 Jul 2020 11:26:50.000                -13:15:50.681                  -12.000000
1 Jul 2020 11:27:00.000                -13:17:50.681                  -12.000000
1 Jul 2020 11:27:10.000                -13:19:50.681                  -12.000000
1 Jul 2020 11:27:20.000                -13:21:50.681                  -12.000000
1 Jul 2020 11:27:30.000                -13:23:50.681                  -12.000000
1 Jul 2020 11:27:40.000                -13:25:50.681                  -12.000000
1 Jul 2020 11:27:50.000                -13:27:50.681                  -12.000000
1 Jul 2020 11:28:00.000                -13:29:50.681                  -12.000000
1 Jul 2020 11:28:10.000                -13:31:50.681                  -12.000000
1 Jul 2020 11:28:20.000                -13:33:50.681                  -12.000000
1 Jul 2020 11:28:30.000                -13:35:50.681                  -12.000000
1 Jul 2020 11:28:40.000                -13:37:50.681                  -12.000000
1 Jul 2020 11:28:50.000                -13:39:50.681                  -12.000000
1 Jul 2020 11:29:00.000                -13:41:50.681                  -12.000000
1 Jul 2020 11:29:10.000                -13:43:50.681                  -12.000000
1 Jul 2020 11:29:20.000                -13:45:50.681                  -12.000000
1 Jul 2020 11:29:30.000                -13:47:50.681                  -12.000000
1 Jul 2020 11:29:40.000                -13:49:50.681                  -12.000000
1 Jul 2020 11:29:50.000                -13:51:50.681                  -12.000000
1 Jul 2020 11:30:00.000                -13:53:50.681                  -12.000000
1 Jul 2020 11:30:10.000                -13:55:50.681                  -12.000000
1 Jul 2020 11:30:20.000                -13:57:50.681                  -12.000000
1 Jul 2020 11:30:30.000                -13:59:50.681                  -12.000000
1 Jul 2020 11:30:40.000                -14:01:50.681                  -12.000000
1 Jul 2020 11:30:50.000                -14:03:50.681                  -12.000000
1 Jul 2020 11:31:00.000                -14:05:50.681                  -12.000000
1 Jul 2020 11:31:10.000                -14:07:50.681                  -12.000000
1 Jul 2020 11:31:20.000                -14:09:50.681                  -12.000000
1 Jul 2020 11:31:30.000                -14:11:50.681                  -12.000000
1 Jul 2020 11:31:40.000                -14:13:50.681                  -12.000000
1 Jul 2020 11:31:50.000                -14:15:50.681                  -12.000000
1 Jul 2020 11:32:00.000                -14:17:50.681                  -12.000000
1 Jul 2020 11:32:10.000                -14:19:50.681                  -12.000000
