                                                     9 Jul 2020 11:53:19
Sensor-Camera


      Time (UTCG)          camera_integral (HMS)    camera_integral Rate
2 Jul 2020 05:16:00.000            -78:44:18.032                0.000000
2 Jul 2020 05:16:10.000            -78:44:18.032                0.000000
2 Jul 2020 05:16:20.000            -78:44:18.032                0.000000
2 Jul 2020 05:16:30.000            -78:44:18.032                0.000000
2 Jul 2020 05:16:40.000            -78:44:18.032                0.000000
2 Jul 2020 05:16:50.000            -78:44:18.032                0.000000
2 Jul 2020 05:17:00.000            -78:44:18.032                0.000000
2 Jul 2020 05:17:10.000            -78:44:18.032                0.000000
2 Jul 2020 05:17:20.000            -78:44:18.032                0.000000
2 Jul 2020 05:17:30.000            -78:44:18.032                0.000000
2 Jul 2020 05:17:40.000            -78:44:18.032                0.000000
2 Jul 2020 05:17:50.000            -78:44:18.032                0.000000
2 Jul 2020 05:18:00.000            -78:44:18.032                0.000000
2 Jul 2020 05:18:10.000            -78:44:18.032                0.000000
2 Jul 2020 05:18:20.000            -78:44:18.032                0.000000
2 Jul 2020 05:18:30.000            -78:44:18.032                0.000000
2 Jul 2020 05:18:40.000            -78:44:18.032                0.000000
2 Jul 2020 05:18:50.000            -78:44:18.032                0.000000
2 Jul 2020 05:19:00.000            -78:44:18.032                0.000000
2 Jul 2020 05:19:10.000            -78:44:18.032                0.000000
2 Jul 2020 05:19:20.000            -78:44:18.032                0.000000
2 Jul 2020 05:19:30.000            -78:44:18.032                0.000000
2 Jul 2020 05:19:40.000            -78:44:18.032                0.000000
2 Jul 2020 05:19:50.000            -78:44:18.032                0.000000
2 Jul 2020 05:20:00.000            -78:44:18.032                0.000000
2 Jul 2020 05:20:10.000            -78:44:18.032                0.000000
2 Jul 2020 05:20:20.000            -78:44:18.032                0.000000
2 Jul 2020 05:20:30.000            -78:44:18.032                0.000000
2 Jul 2020 05:20:40.000            -78:44:18.032                0.000000
2 Jul 2020 05:20:50.000            -78:44:18.032                0.000000
2 Jul 2020 05:21:00.000            -78:44:18.032                0.000000
2 Jul 2020 05:21:10.000            -78:44:18.032                0.000000
2 Jul 2020 05:21:20.000            -78:44:18.032                0.000000
2 Jul 2020 05:21:30.000            -78:44:18.032                0.000000
2 Jul 2020 05:21:40.000            -78:44:18.032                0.000000
2 Jul 2020 05:21:50.000            -78:44:18.032                0.000000
2 Jul 2020 05:22:00.000            -78:44:18.032                0.000000
2 Jul 2020 05:22:10.000            -78:44:18.032                0.000000
2 Jul 2020 05:22:20.000            -78:44:18.032                0.000000
2 Jul 2020 05:22:30.000            -78:44:18.032                0.000000
2 Jul 2020 05:22:40.000            -78:44:18.032                0.000000
2 Jul 2020 05:22:50.000            -78:44:18.032                0.000000
2 Jul 2020 05:23:00.000            -78:44:18.032                0.000000
2 Jul 2020 05:23:10.000            -78:44:18.032                0.000000
2 Jul 2020 05:23:20.000            -78:44:18.032                0.000000
2 Jul 2020 05:23:30.000            -78:44:18.032                0.000000
2 Jul 2020 05:23:40.000            -78:44:18.032                0.000000
2 Jul 2020 05:23:50.000            -78:44:18.032                0.000000
2 Jul 2020 05:24:00.000            -78:44:18.032                0.000000
2 Jul 2020 05:24:10.000            -78:44:18.032                0.000000
2 Jul 2020 05:24:20.000            -78:44:18.032                0.000000
2 Jul 2020 05:24:30.000            -78:44:18.032                0.000000
2 Jul 2020 05:24:40.000            -78:44:18.032                0.000000
2 Jul 2020 05:24:50.000            -78:44:18.032                0.000000
2 Jul 2020 05:25:00.000            -78:44:18.032                0.000000
2 Jul 2020 05:25:10.000            -78:44:18.032                0.000000
2 Jul 2020 05:25:20.000            -78:44:18.032                0.000000
2 Jul 2020 05:25:30.000            -78:44:18.032                0.000000
2 Jul 2020 05:25:40.000            -78:44:18.032                0.000000
2 Jul 2020 05:25:50.000            -78:44:18.032                0.000000
2 Jul 2020 05:26:00.000            -78:44:18.032                0.000000
2 Jul 2020 05:26:10.000            -78:44:18.032                0.000000
2 Jul 2020 05:26:20.000            -78:44:18.032                0.000000
2 Jul 2020 05:26:30.000            -78:44:18.032                0.000000
2 Jul 2020 05:26:40.000            -78:44:18.032                0.000000
2 Jul 2020 05:26:50.000            -78:44:18.032                0.000000
2 Jul 2020 05:27:00.000            -78:44:18.032                0.000000
2 Jul 2020 05:27:10.000            -78:44:18.032                0.000000
2 Jul 2020 05:27:20.000            -78:44:18.032                0.000000
2 Jul 2020 05:27:30.000            -78:44:18.032                0.000000
2 Jul 2020 05:27:40.000            -78:44:18.032                0.000000
2 Jul 2020 05:27:50.000            -78:44:18.032                0.000000
2 Jul 2020 05:28:00.000            -78:44:18.032                0.000000
2 Jul 2020 05:28:10.000            -78:44:18.032                0.000000
2 Jul 2020 05:28:20.000            -78:44:54.099               -5.000000
2 Jul 2020 05:28:30.000            -78:45:44.099               -5.000000
2 Jul 2020 05:28:40.000            -78:46:34.099               -5.000000
2 Jul 2020 05:28:50.000            -78:47:24.099               -5.000000
2 Jul 2020 05:29:00.000            -78:48:14.099               -5.000000
2 Jul 2020 05:29:10.000            -78:49:04.099               -5.000000
2 Jul 2020 05:29:20.000            -78:49:54.099               -5.000000
2 Jul 2020 05:29:30.000            -78:50:44.099               -5.000000
2 Jul 2020 05:29:40.000            -78:51:34.099               -5.000000
2 Jul 2020 05:29:50.000            -78:52:24.099               -5.000000
2 Jul 2020 05:30:00.000            -78:53:14.099               -5.000000
2 Jul 2020 05:30:10.000            -78:54:04.099               -5.000000
2 Jul 2020 05:30:20.000            -78:54:54.099               -5.000000
2 Jul 2020 05:30:30.000            -78:55:44.099               -5.000000
2 Jul 2020 05:30:40.000            -78:56:34.099               -5.000000
2 Jul 2020 05:30:50.000            -78:57:24.099               -5.000000
2 Jul 2020 05:31:00.000            -78:58:14.099               -5.000000
2 Jul 2020 05:31:10.000            -78:59:04.099               -5.000000
2 Jul 2020 05:31:20.000            -78:59:54.099               -5.000000
2 Jul 2020 05:31:30.000            -79:00:44.099               -5.000000
2 Jul 2020 05:31:40.000            -79:01:34.099               -5.000000
2 Jul 2020 05:31:50.000            -79:02:24.099               -5.000000
2 Jul 2020 05:32:00.000            -79:03:14.099               -5.000000
2 Jul 2020 05:32:10.000            -79:04:04.099               -5.000000
2 Jul 2020 05:32:20.000            -79:04:54.099               -5.000000
2 Jul 2020 05:32:30.000            -79:05:44.099               -5.000000
2 Jul 2020 05:32:40.000            -79:06:34.099               -5.000000
2 Jul 2020 05:32:50.000            -79:07:24.099               -5.000000
2 Jul 2020 05:33:00.000            -79:08:14.099               -5.000000
2 Jul 2020 05:33:10.000            -79:09:04.099               -5.000000
2 Jul 2020 05:33:20.000            -79:09:54.099               -5.000000
2 Jul 2020 05:33:30.000            -79:10:44.099               -5.000000
2 Jul 2020 05:33:40.000            -79:11:23.403                0.000000
2 Jul 2020 05:33:50.000            -79:11:23.403                0.000000
2 Jul 2020 05:34:00.000            -79:11:23.403                0.000000
2 Jul 2020 05:34:10.000            -79:11:23.403                0.000000
2 Jul 2020 05:34:20.000            -79:11:23.403                0.000000
2 Jul 2020 05:34:30.000            -79:11:23.403                0.000000
2 Jul 2020 05:34:40.000            -79:11:23.403                0.000000
2 Jul 2020 05:34:50.000            -79:11:23.403                0.000000
2 Jul 2020 05:35:00.000            -79:11:23.403                0.000000
2 Jul 2020 05:35:10.000            -79:11:23.403                0.000000
2 Jul 2020 05:35:20.000            -79:11:23.403                0.000000
2 Jul 2020 05:35:30.000            -79:11:23.403                0.000000
2 Jul 2020 05:35:40.000            -79:11:23.403                0.000000
2 Jul 2020 05:35:50.000            -79:11:23.403                0.000000
2 Jul 2020 05:36:00.000            -79:11:23.403                0.000000
2 Jul 2020 05:36:10.000            -79:11:23.403                0.000000
2 Jul 2020 05:36:20.000            -79:11:23.403                0.000000
2 Jul 2020 05:36:30.000            -79:11:23.403                0.000000
2 Jul 2020 05:36:40.000            -79:12:02.284               -5.000000
2 Jul 2020 05:36:50.000            -79:12:52.284               -5.000000
2 Jul 2020 05:37:00.000            -79:13:42.284               -5.000000
2 Jul 2020 05:37:10.000            -79:14:32.284               -5.000000
2 Jul 2020 05:37:20.000            -79:15:22.284               -5.000000
2 Jul 2020 05:37:30.000            -79:16:12.284               -5.000000
2 Jul 2020 05:37:40.000            -79:16:33.250                0.000000
2 Jul 2020 05:37:50.000            -79:16:33.250                0.000000
2 Jul 2020 05:38:00.000            -79:16:33.250                0.000000
2 Jul 2020 05:38:10.000            -79:16:33.250                0.000000
2 Jul 2020 05:38:20.000            -79:16:46.578               -5.000000
2 Jul 2020 05:38:30.000            -79:17:36.578               -5.000000
2 Jul 2020 05:38:40.000            -79:18:26.578               -5.000000
2 Jul 2020 05:38:50.000            -79:19:16.578               -5.000000
2 Jul 2020 05:39:00.000            -79:20:06.578               -5.000000
2 Jul 2020 05:39:10.000            -79:20:56.578               -5.000000
2 Jul 2020 05:39:20.000            -79:21:46.578               -5.000000
2 Jul 2020 05:39:30.000            -79:22:36.578               -5.000000
2 Jul 2020 05:39:40.000            -79:23:10.728                0.000000
2 Jul 2020 05:39:50.000            -79:23:10.728                0.000000
2 Jul 2020 05:40:00.000            -79:23:22.843               -5.000000
2 Jul 2020 05:40:10.000            -79:24:12.843               -5.000000
2 Jul 2020 05:40:20.000            -79:25:02.843               -5.000000
2 Jul 2020 05:40:30.000            -79:25:52.843               -5.000000
2 Jul 2020 05:40:40.000            -79:26:42.843               -5.000000
2 Jul 2020 05:40:50.000            -79:27:32.843               -5.000000
2 Jul 2020 05:41:00.000            -79:28:22.843               -5.000000
2 Jul 2020 05:41:10.000            -79:29:12.843               -5.000000
2 Jul 2020 05:41:20.000            -79:30:02.843               -5.000000
2 Jul 2020 05:41:30.000            -79:30:52.843               -5.000000
2 Jul 2020 05:41:40.000            -79:31:42.843               -5.000000
2 Jul 2020 05:41:50.000            -79:32:32.843               -5.000000
2 Jul 2020 05:42:00.000            -79:33:02.305                0.000000
2 Jul 2020 05:42:10.000            -79:33:02.305                0.000000
2 Jul 2020 05:42:20.000            -79:33:02.305                0.000000
2 Jul 2020 05:42:30.000            -79:33:02.305                0.000000
2 Jul 2020 05:42:40.000            -79:33:02.305                0.000000
2 Jul 2020 05:42:50.000            -79:33:02.305                0.000000
2 Jul 2020 05:43:00.000            -79:33:02.305                0.000000
2 Jul 2020 05:43:10.000            -79:33:02.305                0.000000
2 Jul 2020 05:43:20.000            -79:33:02.305                0.000000
2 Jul 2020 05:43:30.000            -79:33:02.305                0.000000
2 Jul 2020 05:43:40.000            -79:33:02.305                0.000000
2 Jul 2020 05:43:50.000            -79:33:02.305                0.000000
2 Jul 2020 05:44:00.000            -79:33:02.305                0.000000
2 Jul 2020 05:44:10.000            -79:33:02.305                0.000000
2 Jul 2020 05:44:20.000            -79:33:02.305                0.000000
2 Jul 2020 05:44:30.000            -79:33:02.305                0.000000
2 Jul 2020 05:44:40.000            -79:33:02.305                0.000000
2 Jul 2020 05:44:50.000            -79:33:02.305                0.000000
2 Jul 2020 05:45:00.000            -79:33:02.305                0.000000
2 Jul 2020 05:45:10.000            -79:33:02.305                0.000000
2 Jul 2020 05:45:20.000            -79:33:02.305                0.000000
2 Jul 2020 05:45:30.000            -79:33:31.070               -5.000000
2 Jul 2020 05:45:40.000            -79:34:21.070               -5.000000
2 Jul 2020 05:45:50.000            -79:35:11.070               -5.000000
2 Jul 2020 05:46:00.000            -79:36:01.070               -5.000000
